ChEBI_ID	Primary_Name
CHEBI:10436	beta-ocimene
CHEBI:2537	alangimarine
CHEBI:22748	benzyl 2-methyl-3-hydroxybutanoate
CHEBI:9162	sinigrin(1-)
CHEBI:5396	glucoberteroin(1-)
CHEBI:3200	bryostatins
CHEBI:5413	gluconasturtiin(1-)
CHEBI:6367	lamotrigine
CHEBI:26421	pyridines
CHEBI:9700	tridemorph
CHEBI:4045	cyprodinil
CHEBI:6751	mepanipyrim
CHEBI:9715	triforine
CHEBI:29474	(S)-3,5-dihydroxyphenylglycine
CHEBI:5607	hallactone B
CHEBI:9619	tolmetin sodium
CHEBI:4999	fenchone
CHEBI:23138	chlorocatechol
CHEBI:6924	miconazole nitrate
CHEBI:5971	irinotecan hydrochloride (anhydrous)
CHEBI:4553	dihydroanhydropodorhizol
CHEBI:9451	terconazole
CHEBI:4710	doxepin
CHEBI:24177	galactosiduronic acid
CHEBI:4808	epimelibiose
CHEBI:21338	aldehydo-L-iduronate
CHEBI:5119	fluoxetine hydrochloride
CHEBI:5384	glipizide
CHEBI:9590	tienilic acid
CHEBI:994	cis,cis-2-amino-3-(3-oxoprop-1-enyl)but-2-enedioate
CHEBI:995	cis,cis-2-amino-3-(3-oxoprop-1-enyl)but-2-enedioic acid
CHEBI:5291	gelatin
CHEBI:2509	agar
CHEBI:3405	carboxin
CHEBI:4828	ergothioneine
CHEBI:24020	fat-soluble vitamin (role)
CHEBI:9544	thiethylperazine
CHEBI:9992	violanthin
CHEBI:9582	thymonin
CHEBI:2564	aldrin
CHEBI:3699	cimetidine
CHEBI:9217	spectinomycin hydrochloride hydrate
CHEBI:8121	phosalone
CHEBI:10034	warfarin sodium
CHEBI:5196	furcatin
CHEBI:9325	sulconazole
CHEBI:149	(-)-dihydrocarveol
CHEBI:24658	hydroxy-L-arginine
CHEBI:3737	cleistanthin A
CHEBI:3421	carlinoside
CHEBI:5634	hederagenin 3-O-arabinoside
CHEBI:24523	heptenone
CHEBI:5279	gartanin
CHEBI:5623	harman
CHEBI:9620	tolnaftate
CHEBI:4305	dacarbazine
CHEBI:2962	kresoxim-methyl
CHEBI:7933	paromamine
CHEBI:961	2,8-dihydroxy-3,4,7-trimethoxydibenzofuran
CHEBI:1110	2-hexaprenylphenol
CHEBI:1230	sophorose
CHEBI:2448	actinorhodin
CHEBI:2479	adenosylcobinamide guanosyl diphosphate
CHEBI:1403	3,5-dihydroxyanthranilic acid
CHEBI:2481	adenosylcobinamide phosphate
CHEBI:2511	agarose
CHEBI:2534	alamarine
CHEBI:2535	alangicine
CHEBI:23135	chlorobenzophenone
CHEBI:6427	leuprolide
CHEBI:9577	(-)-alpha-thujone
CHEBI:7957	pencycuron
CHEBI:5576	guvacine
CHEBI:5834	hyperforin
CHEBI:9586	tiagabine
CHEBI:25403	mononitroglycerol
CHEBI:5778	hydrochlorothiazide
CHEBI:2909	atisine
CHEBI:8682	pyronin Y
CHEBI:2621	amaranthin
CHEBI:2625	amataine
CHEBI:7587	nitroalkane
CHEBI:7611	nonacosan-10-ol
CHEBI:2739	anisotropine methylbromide
CHEBI:26307	propionitrile
CHEBI:5989	isobutrin
CHEBI:25051	lipid As
CHEBI:3347	candesartan
CHEBI:3483	cefazolin sodium
CHEBI:8351	pradimicin C
CHEBI:8064	phenformin
CHEBI:18471	(-)-11-hydroxy-9,10-dihydrojasmonic acid 11-beta-D-glucoside
CHEBI:5181	fucoidan
CHEBI:9011	salmeterol
CHEBI:4429	deoxypodophyllotoxin
CHEBI:3096	bikaverin
CHEBI:3012	benazepril hydrochloride
CHEBI:5580	gypsogenin
CHEBI:4344	debromoaplysiatoxin
CHEBI:9171	skatole
CHEBI:29505	A47934
CHEBI:5693	hexachlorophene
CHEBI:2208	purine-6-thiol
CHEBI:6843	methoxyflurane
CHEBI:9087	selegiline hydrochloride
CHEBI:8994	safrole
CHEBI:3978	cyanin
CHEBI:5973	irisxanthone
CHEBI:5982	isoathyriol
CHEBI:6017	isogentisin
CHEBI:3763	clorgyline
CHEBI:26133	pinane monoterpenoid
CHEBI:6438	levobunolol
CHEBI:2505	8,9-dihydro-8-(S-glutathionyl)-9-hydroxyaflatoxin B1
CHEBI:3941	cucurbitacin B
CHEBI:3943	cucurbitacin D
CHEBI:26381	p-menth-4(8)-en-3-one
CHEBI:9506	tetrodotoxin
CHEBI:3489	cefmetazole
CHEBI:1845	4-hydroxy-3-polyprenylbenzoic acid
CHEBI:2651	alpha-aminoacyl-tRNA
CHEBI:4520	diethofencarb
CHEBI:4755	econazole nitrate
CHEBI:4743	ecgonine
CHEBI:6636	magnesium dichloride
CHEBI:6651	malathion
CHEBI:6784	mestranol
CHEBI:6602	lycoxanthin
CHEBI:8466	propafenone hydrochloride
CHEBI:8361	pravastatin sodium
CHEBI:9637	torasemide
CHEBI:2899	trans-astringin
CHEBI:108	(-)-phaseolin
CHEBI:5728	hirsutidin
CHEBI:9339	sulfentrazone
CHEBI:26432	pyrimidine nucleobase
CHEBI:29650	narbonolide
CHEBI:7581	nitrazepam
CHEBI:7825	oxiconazole
CHEBI:2766	aphidicolin
CHEBI:3907	coumermycin A1
CHEBI:6520	lomustine
CHEBI:23759	dihydrophenanthrene
CHEBI:24668	hydroxyacetophenone
CHEBI:25618	2-hydroxylaminobenzoic acid
CHEBI:2213	6-methoxytaxifolin
CHEBI:2244	7,3'-dihydroxy-4'-methoxy-8-methylflavan
CHEBI:2226	6-oxo-2-hydroxy-7-(4'-chlorophenyl)-3,8,8-trichloroocta-2E,4E,7E-trienoate
CHEBI:30244	hypofluorite
CHEBI:6694	maritimetin
CHEBI:19644	2-hydroxylamino-4,6-dinitrotoluene
CHEBI:8616	psoralidin
CHEBI:4714	dracorubin
CHEBI:6533	loperamide hydrochloride
CHEBI:701	licarbazepine
CHEBI:8988	SN-38
CHEBI:8883	robustine
CHEBI:2439	acroptilin
CHEBI:23133	chlorobenzoate
CHEBI:3948	cucurbitacin J
CHEBI:9648	tramadol
CHEBI:6791	metamitron
CHEBI:3201	bryotoxin A
CHEBI:23155	chlorophenylethylene
CHEBI:2607	Aloe emodin
CHEBI:9499	tetraneurin E
CHEBI:7912	panose
CHEBI:24315	glutamic acid derivative
CHEBI:8417	pristinamycin IA
CHEBI:3231	butamben
CHEBI:488	1,2-campholide
CHEBI:9955	(R)-(+)-verbenone
CHEBI:3751	clomazone
CHEBI:3130	bitertanol
CHEBI:9798	ethyl L-tyrosinate
CHEBI:8034	peucedanin
CHEBI:5100	flucytosine
CHEBI:29468	2,6-diamino-7-hydroxy-azelaic acid
CHEBI:109	(-)-phaseollinisoflavan
CHEBI:6798	metazachlor
CHEBI:3394	carbetamide
CHEBI:9429	tectorigenin
CHEBI:9428	tectoridin
CHEBI:9613	tolazamide
CHEBI:8206	picrotoxinin
CHEBI:3081	betavulgarin
CHEBI:5018	ferreirin
CHEBI:5304	genistein 8-C-glucoside
CHEBI:5730	hispaglabridin A
CHEBI:27041	(3S,4S)-3,4-dihydroxy-L-proline
CHEBI:5963	iridin
CHEBI:29639	N-(3-oxododecanoyl)homoserine lactone
CHEBI:9479	tetrahydroalstonine
CHEBI:2814	arecoline
CHEBI:2543	albafuran A
CHEBI:9603	tinyatoxin
CHEBI:5537	granisetron
CHEBI:2302	8-(1,1-dimethylallyl)-3-methylgalangin
CHEBI:2929	auriculoside
CHEBI:3244	butrin
CHEBI:3613	chlorflavonin
CHEBI:3718	cirsilineol
CHEBI:4536	diffutin
CHEBI:4631	diosmin
CHEBI:7500	neocarlinoside
CHEBI:4874	etaconazole
CHEBI:10552	epi-tulipinolide
CHEBI:4393	(-)-demecolcine
CHEBI:685	1-organyl-2-acetyl-sn-glycero-3-phospholipid(1-)
CHEBI:2156	6,8-diprenylnaringenin
CHEBI:9199	sophoranone
CHEBI:6521	lonchocarpenin
CHEBI:7602	nobiletin
CHEBI:7513	neoschaftoside
CHEBI:7502	neoeriocitrin
CHEBI:3875	coprine
CHEBI:6129	ketorolac
CHEBI:3830	camphene
CHEBI:8455	proguanil
CHEBI:7729	odoratol
CHEBI:7451	naftifine
CHEBI:8067	phenmetrazine
CHEBI:6902	metolachlor
CHEBI:5494	ritropirronium bromide
CHEBI:5757	homostachydrine
CHEBI:29290	thionyl chloride
CHEBI:4302	destosyl pyrazolate
CHEBI:10324	alpha-peltatin
CHEBI:5102	fludrocortisone acetate
CHEBI:2620	amaralin
CHEBI:8255	pivampicillin
CHEBI:74	(S)-anabasine
CHEBI:87	(-)-chimonanthine
CHEBI:10360	(R)-(+)-citronellol
CHEBI:2948	azathioprine
CHEBI:2959	azocyclotin
CHEBI:25830	p-quinones
CHEBI:7752	oligomycin C
CHEBI:6722	megestrol
CHEBI:6827	methicillin
CHEBI:23758	dihydrophaseic acid 4-O-beta-D-glucoside
CHEBI:24651	hydroxides
CHEBI:26020	phosphate
CHEBI:7820	oxandrolone
CHEBI:7967	phenoxymethylpenicillin potassium
CHEBI:8349	pradimicin A
CHEBI:8426	probenecid
CHEBI:8638	(9Z,11E,13Z)-octadecatrienoic acid
CHEBI:25168	mannosylinositol phosphorylceramide
CHEBI:5147	formoterol
CHEBI:6078	ivermectin
CHEBI:5391	glucagon
CHEBI:29704	valiolone
CHEBI:4886	L-ethionine
CHEBI:25399	cresol
CHEBI:29701	tyrocidine A
CHEBI:4316	danielone
CHEBI:5720	himbacine
CHEBI:6469	linalyl acetate
CHEBI:22909	borate ion
CHEBI:25675	oligomycin
CHEBI:6452	lichenin
CHEBI:7819	oxamniquine
CHEBI:1617	4-hydroxy-3-octaprenylbenzoate
CHEBI:25136	malonyl-CoAs
CHEBI:6794	metaraminol
CHEBI:6925	microcystin-LR
CHEBI:5827	hymexazol
CHEBI:18554	(2Z)-hexenal
CHEBI:6052	isorhamnetin
CHEBI:4998	fenarimol
CHEBI:9986	vinclozolin
CHEBI:7465	naltrexone
CHEBI:9426	tectochrysin
CHEBI:9395	tambulin
CHEBI:3024	benzenamine sulfate(1-)
CHEBI:2748	anthemis glycoside B
CHEBI:2911	atorvastatin calcium trihydrate
CHEBI:8893	rosinidin
CHEBI:3245	butyl acrylate
CHEBI:8878	robinin
CHEBI:2938	avenacoside B
CHEBI:5635	helenalin
CHEBI:11594	2-coumarate
CHEBI:6919	mezlocillin
CHEBI:29993	L-aspartate(2-)
CHEBI:5194	furalaxyl
CHEBI:10103	zaluzanin C
CHEBI:6130	ketorolac tromethamine
CHEBI:24333	glutaryl-CoAs
CHEBI:5326	geraldone
CHEBI:2149	5beta-cyprinol sulfate
CHEBI:23245	cinnamaldehydes
CHEBI:23382	copper-sulfur cluster
CHEBI:23412	cumic acid
CHEBI:23445	cyclic hydroxamic acid
CHEBI:23456	cyclodextrin
CHEBI:23469	cyclohexadienediol
CHEBI:20129	3-methylcytidine
CHEBI:29786	nitrosooxy group
CHEBI:1301	(22S)-22-hydroxycholesterol
CHEBI:7790	orphenadrine citrate
CHEBI:23527	cytochalasin B
CHEBI:23641	deoxyuridine phosphate
CHEBI:23685	dibromobisphenol
CHEBI:23690	dicarboxylic acid amide
CHEBI:23699	dichlorocatechol
CHEBI:23704	diepoxybutane
CHEBI:23774	dihydrouridine
CHEBI:23792	dihydroxypteridine
CHEBI:23809	dimethylbenzimidazole
CHEBI:20313	4-aminobenzenesulfonate
CHEBI:20392	4-hydroxyproline
CHEBI:21143	Fe8S7 iron-sulfur cluster
CHEBI:20697	6-amino-1,2-dihydroxynaphthalene
CHEBI:21654	N-acyl-aspartic acid
CHEBI:21686	N-carbamoyl-L-amino acid
CHEBI:21806	N(2),N(5)-diacyl-L-ornithine
CHEBI:21815	N2-acyl-L-ornithine
CHEBI:21884	N(6)-formyl-L-lysine
CHEBI:22493	aminobenzenesulfonate
CHEBI:22525	aminopropionitrile
CHEBI:22557	anhydrohexose
CHEBI:22569	anthocyanidin glucoside
CHEBI:22590	arabinan
CHEBI:22598	arabinonolactone
CHEBI:29589	gibberellin A14 aldehyde
CHEBI:20854	ATP synthase inhibitor
CHEBI:20995	aldehydo-D-glucosamine 6-phosphate
CHEBI:25818	4-(2-aminoethyl)-N,N-bis(2-chloroethyl)aniline
CHEBI:12875	trans-2-coumarate
CHEBI:14272	fluoroacetaldehyde
CHEBI:14885	prephytoene diphosphate
CHEBI:8695	quercetagetin
CHEBI:10696	(3S)-3-hydroxy-L-aspartic acid
CHEBI:10836	2',3,4,4',6'-pentahydroxychalcone
CHEBI:27325	xanthophyll
CHEBI:27365	zinc ion
CHEBI:22663	aspartoyl group
CHEBI:21248	L-aspartic 1-amide
CHEBI:21288	L-erythrose
CHEBI:21345	L-isoleucinamide
CHEBI:21415	L-tyrosyl ester
CHEBI:20489	5'-(N(6)-L-lysine)-L-tyrosylquinone residue
CHEBI:21524	N-acetyl-D-glucosaminyl groups
CHEBI:21547	N-acetyl-L-aspartic acid
CHEBI:21563	N-acetyl-L-tyrosine
CHEBI:21583	N-acetyl-beta-D-glucosaminyl-1,2-alpha-D-mannosyl-1,3-(N-acetyl-beta-D-glucosaminyl-1,2-alpha-D-mannosyl-1,6)-beta-D-mannosyl-1,4-N-acetyl-beta-D-glucosaminyl group
CHEBI:18436	(+)-9,10-dihydrojasmonic acid
CHEBI:18473	(-)-9,10-dihydrojasmonic acid
CHEBI:6213	(R)-adrenaline hydrochloride
CHEBI:6532	loperamide
CHEBI:6710	meclofenamic acid
CHEBI:26819	sulfuric ester
CHEBI:26825	sulfobenzoic acid
CHEBI:26873	terpenoid
CHEBI:26938	tetrose
CHEBI:26986	threonine
CHEBI:26991	threose phosphate
CHEBI:27021	toluate
CHEBI:22187	acetophenones
CHEBI:22194	acetyl-L-serine
CHEBI:22204	acetylspermidine
CHEBI:22211	aconitic acid
CHEBI:22278	alanine derivative
CHEBI:22294	alditol 4-phosphate
CHEBI:22302	aldonolactone
CHEBI:22327	aliphatic sulfide
CHEBI:22340	all-cis-7,10,13-hexadecatrienoic acid
CHEBI:1989	(6R)-5,10-methylenetetrahydrofolic acid
CHEBI:19843	3'-deoxyadenosine phosphate
CHEBI:20552	5-bromouracil
CHEBI:20568	5-deoxyribose phosphate
CHEBI:20598	5-methoxycarbonylmethyluridine
CHEBI:20602	5-methyl-2-thiouridine
CHEBI:20605	5-methylaminomethyluridine
CHEBI:19068	1-methylpseudouridine
CHEBI:29600	gibberellin A51-catabolite
CHEBI:29962	D-aspartate residue
CHEBI:29967	L-lysine residue
CHEBI:29976	D-tyrosine residue
CHEBI:29982	L-histidinium residue
CHEBI:29999	L-serine residue
CHEBI:30003	L-selenocysteinate residue
CHEBI:30008	L-alloisoleucine residue
CHEBI:30014	D-threonine residue
CHEBI:30060	potassium hexacyanoferrate(3-)
CHEBI:30069	ferric ferrocyanide
CHEBI:30128	oxidoaluminium
CHEBI:30132	chloridoaluminium(1+)
CHEBI:30192	gamma-aluminium oxide
CHEBI:30197	diaquahydrogen(1+)
CHEBI:30202	phosphorus pentafluoride
CHEBI:30224	positronium
CHEBI:30233	tetrafluoroammonium
CHEBI:30242	fluoridooxygen(.)
CHEBI:22841	1-(butylstannyl)butan-2-ol
CHEBI:22908	borate
CHEBI:22918	branched-chain amino acid
CHEBI:22923	bromate salt
CHEBI:22951	butanone
CHEBI:23004	carbamoyl group
CHEBI:23045	carotenol
CHEBI:23127	chloroalanine
CHEBI:23132	chlorobenzenes
CHEBI:19869	(1S,2R)-3,4,6-trichlorocyclohexa-3,5-diene-1,2-diol
CHEBI:19891	3,4-dihydroxyphenylpyruvic acid
CHEBI:19904	3,5-dichloroaniline
CHEBI:19928	3-(3-amino-3-carboxypropyl)uridine
CHEBI:19960	3-amino-3-(4-hydroxyphenyl)propanoate
CHEBI:19984	3-chlorobenzoate
CHEBI:20056	3-hydroxy-L-proline
CHEBI:20787	7-bromomethyl-12-methyltetraphene
CHEBI:23216	choline sulfates
CHEBI:23230	chromanes
CHEBI:23238	chromones
CHEBI:21397	L-altrarate(1-)
CHEBI:21048	D-mannarate(1-)
CHEBI:20652	5alpha-ergostane
CHEBI:20640	5alpha-campestane
CHEBI:20642	5alpha-cholane
CHEBI:20676	5beta-stigmastane
CHEBI:26211	poriferastane
CHEBI:20673	5beta-poriferastane
CHEBI:20672	5beta-gorgostane
CHEBI:20675	5beta-spirostan
CHEBI:3098	bile acid
CHEBI:25939	permanganate
CHEBI:26066	phosphonate
CHEBI:26119	phytoene
CHEBI:26126	phytyl group
CHEBI:26147	piperidine alkaloid
CHEBI:26177	polyene antibiotic
CHEBI:26197	polyphosphates
CHEBI:9290	strigol
CHEBI:9555	tioguanine
CHEBI:9638	torulene
CHEBI:9690	tricholomic acid
CHEBI:9939	vecuronium
CHEBI:9971	(+)-vestitol
CHEBI:10072	xanthurenic acid
CHEBI:24962	ketoaldonic acid phosphate
CHEBI:24972	ketohexose phosphate
CHEBI:24981	ketotetrose
CHEBI:24996	lactate
CHEBI:25004	lactose phosphate
CHEBI:26267	proanthocyanidin
CHEBI:26279	propan-1-ols
CHEBI:26292	propanones
CHEBI:26335	prostaglandins B
CHEBI:26346	prostaglandins J
CHEBI:26366	pseudouridines
CHEBI:26373	pteridines
CHEBI:26388	purine 2'-deoxyribonucleoside monophosphate
CHEBI:26395	purine nucleotide
CHEBI:26398	purine ribonucleoside triphosphate
CHEBI:26413	pyrethroid insecticide
CHEBI:26433	pyrimidine 2'-deoxyribonucleoside diphosphate
CHEBI:26438	pyrimidine nucleoside monophosphate
CHEBI:26443	pyrimidine ribonucleoside monophosphate
CHEBI:26456	pyrrolidine alkaloid
CHEBI:26463	pyruvate family amino acid
CHEBI:26509	quinoline alkaloid
CHEBI:26512	quinolinemonocarboxylic acid
CHEBI:26562	ribose phosphate
CHEBI:26569	5'-ribothymidylyl group
CHEBI:18608	(6S)-5-methyltetrahydrofolate(2-)
CHEBI:18663	(R)-3-chloro-1,2-propanediol
CHEBI:18718	epibromohydrin
CHEBI:26523	reactive oxygen species
CHEBI:25389	monohydroxybenzoic acid
CHEBI:25401	monomethoxyflavone
CHEBI:26634	selenodiglutathione
CHEBI:26657	sesquiterpene alkaloid
CHEBI:26739	sphingolipid
CHEBI:26757	sterculynic acid
CHEBI:26767	steroid alkaloid
CHEBI:26810	3-carboxypropanoyl group
CHEBI:5724	hippeastrine
CHEBI:5780	hydrocodone bitartrate
CHEBI:5858	icaceine
CHEBI:19357	2,4-dihydroxylamino-6-nitrotoluene
CHEBI:19452	2-amino-4,6-dinitrotoluene
CHEBI:19504	2-chloro-cis,cis-muconate(2-)
CHEBI:19566	2-deoxyecdysone
CHEBI:19586	2-furyl group
CHEBI:783	(20R)-17alpha,20-dihydroxycholesterol
CHEBI:29835	sulfonodithioyl group
CHEBI:29843	trihydridoarsenate(.1-)
CHEBI:29850	arsonic acid
CHEBI:29904	iodyl group
CHEBI:29908	periodyl group
CHEBI:29911	trioxo-lambda(7)-iodanyloxy group
CHEBI:1040	6-chloro-1,3,5-triazine-2,4-diol
CHEBI:4069	cytochrome c3
CHEBI:6331	erythro-4-hydroxy-L-glutamate(1-)
CHEBI:7495	nefazodone hydrochloride
CHEBI:7642	norwogonin
CHEBI:8811	resmethrin
CHEBI:9675	triazolealanine
CHEBI:10502	dTDP-3-amino-3,4,6-trideoxy-alpha-D-glucose
CHEBI:25013	lanthionine
CHEBI:25038	lilac aldehyde
CHEBI:25098	lyxoside
CHEBI:25106	macrolide
CHEBI:25121	maleoyl group
CHEBI:25171	mannosyl groups
CHEBI:25185	menaquinones
CHEBI:25194	mercuribenzoic acid
CHEBI:25218	methacrylate
CHEBI:25224	methanesulfonate
CHEBI:25231	methionino group
CHEBI:25236	methoxybenzoate
CHEBI:25242	methyl (+)-7-isojasmonate
CHEBI:25268	methyl-L-methionine
CHEBI:25274	methylamines
CHEBI:25281	methylbenzyl alcohol
CHEBI:25286	methylbutanoyl-CoA
CHEBI:25297	methylenetetrahydrofolic acid
CHEBI:25324	methylnaphthalenes
CHEBI:25333	pretetramide
CHEBI:5124	fluphenazine decanoate
CHEBI:25697	organic cation
CHEBI:25707	organometallic compound
CHEBI:27039	trans-1,2-dihydronaphthalene-1,2-diol
CHEBI:27084	trehalose phosphate
CHEBI:27090	triaziquone
CHEBI:27130	trimethylarsine
CHEBI:27134	trimethylxanthine
CHEBI:27140	triplet dioxygen
CHEBI:27177	L-tyrosine derivative
CHEBI:27190	undecanoyl group
CHEBI:27194	undecaprenyldiphospho-N-acetylmuramoyl peptide
CHEBI:27216	urate(2-)
CHEBI:27242	uridines
CHEBI:26976	thioribose
CHEBI:21100	D-altrarate(1-)
CHEBI:24262	glucoglycerolipid
CHEBI:24269	glucosamine phosphate
CHEBI:24275	glucosaminylphosphatidylinositol
CHEBI:24292	beta-D-glucopyranosyloxy group
CHEBI:24313	glutamic semialdehyde
CHEBI:24318	glutamine family amino acid
CHEBI:24373	glycine derivative
CHEBI:24403	glycosyl group
CHEBI:24409	glycosylphosphatidylinositolethanolamine
CHEBI:24442	guanidinoethyl methyl phosphates
CHEBI:24470	haloamino acid
CHEBI:24546	hexadecen-1-ol
CHEBI:24584	hexosamine phosphate
CHEBI:25872	pentacyclic triterpenoid
CHEBI:25881	pentahydroxycyclohexanone
CHEBI:25898	pentitol phosphate
CHEBI:25902	pentyl group
CHEBI:19231	2'-O-methylpseudouridine
CHEBI:19332	2,4,6-triaminotoluene
CHEBI:19336	2,4,6-trihydroxytoluene
CHEBI:1941	4-(trimethylammonio)butanoic acid
CHEBI:2010	5-(2'-formylethyl)-4,6-dihydroxypicolinic acid
CHEBI:2640	amiloride hydrochloride dihydrate
CHEBI:2704	anastrozole
CHEBI:2945	azaleatin
CHEBI:2999	bayogenin 3-O-cellobioside
CHEBI:3218	2-(tert-butylimino)-5-phenyl-3-(propan-2-yl)-1,3,5-thiadiazinan-4-one
CHEBI:3414	carfecillin
CHEBI:3434	carpropamid
CHEBI:3546	cepharanthine
CHEBI:8899	rottlerin
CHEBI:25634	octadecenoic acid
CHEBI:29472	2-heptyl-3-hydroxy-4-quinolone
CHEBI:29491	5-O-beta-D-mycaminosyltylactone
CHEBI:29560	cyanidin 3-O-(6-O-(E)-4-coumaroyl-beta-D-glucoside)
CHEBI:29593	gibberellin A34
CHEBI:29605	gibberellin A9
CHEBI:29613	3-O-(alpha-L-oleandrosyl)oleandolide
CHEBI:29656	neomethymycin
CHEBI:29759	arsanyl group
CHEBI:29764	arsanylidene group
CHEBI:29769	hydroxyamino group
CHEBI:29776	carbidoselanidonitrogen
CHEBI:24613	homodetic cyclic peptide
CHEBI:24632	hydrocarbon
CHEBI:24661	hydroxy-L-lysine
CHEBI:24681	hydroxybiphenyls
CHEBI:24712	hydroxymethyl group
CHEBI:24720	(hydroxymethyl)(methyl)silanediol
CHEBI:24730	hydroxynitrile
CHEBI:24744	2-hydroxypropyl-CoM
CHEBI:24786	iminodiacetic acid
CHEBI:24823	indoleacetaldehyde
CHEBI:24829	indolones
CHEBI:24838	inorganic phosphate
CHEBI:24845	5'-inosinyl group
CHEBI:24862	iodoamino acid
CHEBI:24899	isoleucine derivative
CHEBI:5587	sulfurothioic S-acid
CHEBI:21676	N-aspartyl-glycosylphosphatidylinositolethanolamine
CHEBI:21732	N-glycyl-glycosylphosphatidylinositolethanolamine
CHEBI:8100	3-phenyllactate
CHEBI:23825	dibenzodioxine
CHEBI:18555	(3,5-dichlorophenyl)ureidoformate
CHEBI:18887	cyclohexa-3,5-diene-1,2-diol
CHEBI:18918	1,3-dichloropropene
CHEBI:18920	1,3-dinitro-1,2,3,4-tetrahydro-1,3,5-triazine
CHEBI:3690	chrysosplenol C
CHEBI:3752	clomiphene
CHEBI:3947	cucurbitacin I
CHEBI:4439	dermatan
CHEBI:22676	auxin
CHEBI:22715	benzimidazoles
CHEBI:22729	benzoquinones
CHEBI:23814	dimethylphosphinic acid
CHEBI:23842	dipyrrolylmethanemethyl-L-cysteine residue
CHEBI:23867	dodecenoic acid
CHEBI:23908	eleostearoyl group
CHEBI:23958	erythrulose
CHEBI:23981	ethanolamines
CHEBI:23996	ethyl sulfide
CHEBI:24040	flavin adenine dinucleotide
CHEBI:24068	fluoroamino acid
CHEBI:24094	formylindanone
CHEBI:24098	trihydroxysilanecarbaldehyde
CHEBI:24103	fructosamine
CHEBI:24109	fructosyllysine
CHEBI:24131	furyl group
CHEBI:24151	galactooligosaccharide
CHEBI:24155	galactosamine sulfate
CHEBI:24160	galactosaminyl group
CHEBI:24216	gentiobiosylthevetoside
CHEBI:25472	naphthalene-1,6-disulfonate(2-)
CHEBI:25506	neuraminates
CHEBI:25520	nicotianamine
CHEBI:25524	NAD(P)
CHEBI:25541	nigerans
CHEBI:25550	nitroaniline
CHEBI:25558	organonitrogen heterocyclic antibiotic
CHEBI:25576	nonadienedioic acid
CHEBI:5457	glycerophosphoglycerol
CHEBI:29120	oxidonitrogen(1+)
CHEBI:29124	dioxouranium(1+)
CHEBI:29130	2,3-didehydrosparteine
CHEBI:29140	cis-dec-4-enoyl-CoA
CHEBI:29231	hypoiodous acid
CHEBI:29249	hypobromous acid
CHEBI:29252	disulfurous acid
CHEBI:29258	dihydrogenphosphite
CHEBI:29282	peroxyphosphoric acid
CHEBI:29307	nitridocarbon(1+)
CHEBI:29369	peroxy group
CHEBI:29375	diprotium oxide
CHEBI:29420	chlorine tetraoxide
CHEBI:29424	dioxidonitrogen(1+)
CHEBI:29431	methanetriyl
CHEBI:29437	methylium
CHEBI:29442	nitridoselenidocarbon(.)
CHEBI:29447	thiofulminate
CHEBI:14314	D-glucose 6-phosphate
CHEBI:24224	geranyl group
CHEBI:24232	geranylgeranylglycerol 1-phosphate
CHEBI:10454	cis-flupenthixol
CHEBI:11656	2-succinyl-6-hydroxycyclohexa-2,4-diene-1-carboxylic acid
CHEBI:11684	3,3',5'-triiodo-L-thyronine
CHEBI:2124	5-pyridoxolactone
CHEBI:2179	D-fucopyranose
CHEBI:1606	1-methyl-4-imidazoleacetic acid
CHEBI:14178	1D-myo-inositol bis(diphosphate) tetrakisphosphate
CHEBI:4637	diphenhydramine hydrochloride
CHEBI:4646	dipivefrin
CHEBI:4672	docetaxel anhydrous
CHEBI:1283	(E,E)-2-methyl-6-oxohepta-2,4-dienal
CHEBI:18657	(R)-2-trans-abscisic acid
CHEBI:23926	epi-dihydrophaseic acid
CHEBI:26452	pyrrolecarboxylate
CHEBI:11222	1-[(4-amino-2-methylpyrimidin-5-yl)methyl]pyridinium
CHEBI:5128	flurazepam
CHEBI:5313	gentiacaulein
CHEBI:20244	3beta-hydroxy-4alpha-methyl-5alpha-cholest-7-ene-4beta-carboxylic acid
CHEBI:26117	phytodienoic acid
CHEBI:18809	(Z)-1,3-dichloropropene
CHEBI:18853	1,1-dimethylhydrazine
CHEBI:25702	organic peroxide
CHEBI:25223	methanesulfonate ester
CHEBI:22801	beta-D-glucosyl-N-acylsphingosine
CHEBI:20745	(2Z,4Z)-3,8,8-trichloro-7-(4-chlorophenyl)-2-hydroxy-6-oxoocta-2,4,7-trienoate
CHEBI:18540	(2E,4Z)-2-hydroxy-6-oxoocta-2,4,7-trienoate
CHEBI:22868	bile salt
CHEBI:23696	dichloroaniline
CHEBI:24261	glucocorticoid
CHEBI:25354	mineralocorticoid
CHEBI:22297	alditol phosphate
CHEBI:22290	aldaric acid
CHEBI:20847	ADP-glycero-D-manno-heptose
CHEBI:25193	mercuribenzoate
CHEBI:24183	galloyl beta-D-glucose
CHEBI:26995	thromboxane
CHEBI:25863	pelargonidin
CHEBI:19515	2-cis,6-trans-farnesyl diphosphate
CHEBI:24228	geranylfarnesyl diphosphate
CHEBI:25442	mycotoxin
CHEBI:4174	beta-D-glucosyl-(1->4)-beta-D-mannose
CHEBI:26878	tertiary alcohol
CHEBI:19135	(13S)-12,13-epoxyoctadeca-9,11-dienoic acid
